url,compressed_size,decompressed_size,time
excite.co.jp,50479,249483,1.091620922088623
xiami.com,12201,48849,0.29700279235839844
whitepages.com,7904,28520,0.25346994400024414
zappos.com,23500,79339,0.45186519622802734
github.io,1809,5555,0.06900310516357422
ya.ru,3387,7413,0.1108098030090332
makemytrip.com,36036,157957,0.7173442840576172
tom.com,24952,102041,0.49236297607421875
mercadolibre.com.ve,17088,68679,0.4039955139160156
updatevideos.com,2170,5525,0.07667779922485352
espnfc.com,31528,133198,0.6359195709228516
probux.com,4400,13941,0.15149593353271484
hi5.com,6882,50566,0.31252622604370117
rapidshare.com,9897,38292,0.27426719665527344
slickdeals.net,52033,279618,1.084425449371338
21cn.com,33621,183458,0.8095955848693848
spotify.com,4134,16818,0.1451396942138672
webalta.ru,6200,21029,0.2239513397216797
king.com,12070,68849,0.3670358657836914
immobilienscout24.de,11912,53466,0.29581785202026367
rantsports.com,20158,105511,0.5861258506774902
chewen.com,24164,113119,0.5106925964355469
upworthy.com,9240,47537,0.2505970001220703
cracked.com,15065,79793,0.4425692558288574
legacy.com,20795,79066,0.4177427291870117
azlyrics.com,3070,8643,0.09632349014282227
urbandictionary.com,6467,22735,0.21995067596435547
adbooth.net,7538,36613,0.2778744697570801
imagebam.com,4415,13659,0.1552438735961914
hc360.com,47793,244981,0.9388113021850586
rutor.org,26622,176971,0.6406593322753906
360buy.com,77625,318607,1.3271546363830566
gamefaqs.com,7926,29092,0.13276338577270508
pole-emploi.fr,13192,55228,0.27763843536376953
custhelp.com,1488,3398,0.05235433578491211
redtubelive.com,17208,88033,0.44715166091918945
mediaset.it,14387,66734,0.3385734558105469
intuit.com,13567,55440,0.35013437271118164
getresponse.com,10969,39049,0.34177064895629883
quora.com,7864,23351,0.17402410507202148
pinshan.com,18890,94016,0.49161434173583984
houzz.com,19116,90709,0.46074628829956055
mangareader.net,7497,39138,0.23740053176879883
yahoo-mbga.jp,3008,7379,0.10442972183227539
google.kz,19679,61655,0.41071653366088867
foodnetwork.com,29453,142713,0.612640380859375
eonline.com,39517,270159,0.919184684753418
drom.ru,61154,215017,1.1038899421691895
